2015-11-18,334.51143786316806,5204.293956730427,<built-in function open>,335.49,338.0,330.0
2015-11-19,330.188815077799,6720.6859305501985,<built-in function open>,326.41,336.38,324.9
2015-11-20,319.7517381102177,9324.276714250365,<built-in function open>,322.39,327.04,311.23
2015-11-21,323.713615672526,5125.9399090201805,<built-in function open>,327.0,328.0,316.33
2015-11-22,324.04537171668403,3425.928601540069,<built-in function open>,323.71,327.0,321.0
2015-11-23,323.8228901172165,4797.361540700065,<built-in function open>,323.0,326.0,322.0
2015-11-24,321.2620651448302,5233.901919330139,<built-in function open>,321.0,323.17,318.0
2015-11-25,323.9739826409328,7870.284962240123,<built-in function open>,328.98,330.06,316.26
2015-11-26,346.9508506615418,14023.718661010837,<built-in function open>,352.57,368.18,328.98
2015-11-27,357.056587222439,7234.680705960353,<built-in function open>,358.19,364.46,347.96
2015-11-28,355.1825826451151,5553.302894990315,<built-in function open>,357.24,359.63,351.09
